,city,company,country,date,expired,formattedLocation,formattedLocationFull,formattedRelativeTime,indeedApply,jobkey,jobtitle,latitude,longitude,onmousedown,snippet,source,sponsored,state,stations,url
143,Pleasanton,10X Genomics,US,"Wed, 15 Feb 2017 19:53:10 GMT",False,"Pleasanton, CA","Pleasanton, CA",13 days ago,True,7d9247984cff6b10,Senior Process Chemist / Engineer,37.662086,-121.87363,"indeed_clk(this,'1221');","PhD in <b>Chemical</b> <b>Engineering</b>, Organic Chemistry, Analytical Chemistry, Process <b>Engineering</b> or related field. Ability to integrate a broad range of scientific and...",10X Genomics,False,CA,,http://www.indeed.com/viewjob?jk=7d9247984cff6b10&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
144,San Diego,Feetz,US,"Fri, 25 Nov 2016 03:28:55 GMT",False,"San Diego, CA","San Diego, CA",30+ days ago,True,4b7e0713efd30b36,3D Printing - Materials Engineering Intern,32.714287,-117.15385,"indeed_clk(this,'1221');","BS/ MS in <b>Chemical</b> <b>Engineering</b>, Mechanical <b>Engineering</b>, or similar field. We are looking for a Materials <b>Engineering</b> Intern who is looking for an opportunity to...",Feetz,False,CA,,http://www.indeed.com/viewjob?jk=4b7e0713efd30b36&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
145,Redwood City,Impossible Foods,US,"Fri, 20 Jan 2017 06:02:05 GMT",False,"Redwood City, CA","Redwood City, CA",30+ days ago,False,d5506cede0e9b81c,R&D Food Product Development Scientist/Engineer,37.483517,-122.23627,"indeed_clk(this,'1221');","BS/MS/PhD in Chemistry, Food Science, <b>Chemical</b> <b>Engineering</b> or related fields, with 6+ years of industrial experience in the food industry....",Impossible Foods,False,CA,,http://www.indeed.com/viewjob?jk=d5506cede0e9b81c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
146,Sacramento,Siemens,US,"Thu, 22 Dec 2016 22:21:13 GMT",False,"Sacramento, CA","Sacramento, CA 95828",30+ days ago,False,4ab7a2fd7d62bc4e,Manufacturing/Industrial Engineer,38.487965,-121.392075,"indeed_clk(this,'1221');",Candidates with <b>Chemical</b> <b>Engineering</b> degrees may be preferred if experience includes a strong background in paint and finishing processes....,Siemens,False,CA,,http://www.indeed.com/viewjob?jk=4ab7a2fd7d62bc4e&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
147,Los Angeles,Metropolitan Water District of Southern California,US,"Thu, 26 Jan 2017 01:45:05 GMT",False,"Los Angeles, CA","Los Angeles, CA",30+ days ago,False,45c35c3021f0744f,"Assistant Engineer I (Elec, Mech or Chem, Instrumentation & Controls Team)",34.052197,-118.24176,"indeed_clk(this,'1221');","A related field is defined as electrical, mechanical, or <b>chemical</b> <b>engineering</b>. <b>Engineering</b> principles and practices in specific discipline;...",Metropolitan Water District of Southern California,False,CA,,http://www.indeed.com/viewjob?jk=45c35c3021f0744f&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
148,Fremont,Boehringer Ingelheim,US,"Tue, 07 Feb 2017 22:00:24 GMT",False,"Fremont, CA","Fremont, CA",21 days ago,False,96735ceba3f47f4c,Summer Intern - Process Science,37.546703,-121.98351,"indeed_clk(this,'1221');","As an Intern, you will perform projects related to the sciences, biochemical <b>engineering</b>, <b>chemical</b> <b>engineering</b>, or related sciences (with 0-5 years experience)...",Boehringer Ingelheim,False,CA,,http://www.indeed.com/viewjob?jk=96735ceba3f47f4c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
149,Stanford,Stanford University,US,"Fri, 20 Jan 2017 21:47:09 GMT",False,"Stanford, CA","Stanford, CA 94305",30+ days ago,False,57ada0163004a029,Administrative Associate,37.428974,-122.17601,"indeed_clk(this,'1221');","<b>Engineering</b>, <b>Chemical</b> <b>Engineering</b>. <b>Chemical</b> <b>Engineering</b> was initially an outgrowth of the university’s Department. School of <b>Engineering</b>....",Stanford University,False,CA,,http://www.indeed.com/viewjob?jk=57ada0163004a029&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hj9oafj3fms
150,San Francisco,Fluor Corporation,US,"Thu, 09 Feb 2017 23:12:33 GMT",False,"San Francisco, CA","San Francisco, CA",19 days ago,False,c3fafdc3ed73462c,Principal Process/Specialty Engineer,37.774727,-122.41758,"indeed_clk(this,'1723');",BS in <b>Chemical</b> <b>Engineering</b> or equivalent; Demonstrated commitment to continued learning and education through participation in internal and/or external training...,Fluor Corporation,False,CA,,http://www.indeed.com/viewjob?jk=c3fafdc3ed73462c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
151,Vacaville,"Banks Integration Group, Inc.",US,"Thu, 23 Feb 2017 19:42:36 GMT",False,"Vacaville, CA","Vacaville, CA 95688",5 days ago,True,8649a9673c04a8c7,Automation Engineer,38.356277,-121.98614,"indeed_clk(this,'1723');","BS in <b>Chemical</b> <b>Engineering</b>, Electrical <b>Engineering</b>, Mechanical <b>Engineering</b>, Computer Science, or related <b>Engineering</b> fields plus three years of directly related...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=8649a9673c04a8c7&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
152,San Diego,Kyocera America Inc,US,"Sun, 05 Feb 2017 03:28:17 GMT",False,"San Diego, CA","San Diego, CA",24 days ago,False,d9cdd06424d9ff3e,Summer 2017 Manufacturing Intern,32.714287,-117.15385,"indeed_clk(this,'1723');","Pursuing an undergraduate or graduate degree in Mechanical, Materials or <b>Chemical</b> <b>Engineering</b>. <b>Engineering</b> Intern – Production/Quality....",Kyocera America Inc,False,CA,,http://www.indeed.com/viewjob?jk=d9cdd06424d9ff3e&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
153,Milpitas,Flex,US,"Fri, 03 Feb 2017 00:46:51 GMT",False,"Milpitas, CA","Milpitas, CA",26 days ago,False,f50915da74fa884a,Mechanical Engineer,37.425823,-121.90659,"indeed_clk(this,'1723');",Bachelors in Mechanical/ <b>Chemical</b> <b>engineering</b>. Stay up to date and align with <b>Engineering</b> for advanced process technology steps....,Flex,False,CA,,http://www.indeed.com/viewjob?jk=f50915da74fa884a&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
154,Newark,"Revance Therapeutics, Inc.",US,"Tue, 13 Dec 2016 09:59:07 GMT",False,"Newark, CA","Newark, CA 94560",30+ days ago,False,3d61a10343c9f4b0,Manufacturing Associate II/III,37.540913,-122.06078,"indeed_clk(this,'1723');","Bachelor’s degree in biological sciences, <b>chemical</b> <b>engineering</b> or related discipline. You will be a part of the manufacturing organization and provide hands-on...","Revance Therapeutics, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=3d61a10343c9f4b0&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
155,Anaheim,Solvay,US,"Fri, 06 Jan 2017 00:25:54 GMT",False,"Anaheim, CA","Anaheim, CA",30+ days ago,False,c482fb30664ba3c4,Production Engineer (STL),33.835163,-117.91209,"indeed_clk(this,'1723');",BS <b>Chemical</b> <b>Engineering</b> and two to five years of industry experience. Understanding of maintenance and <b>engineering</b>....,Solvay,False,CA,,http://www.indeed.com/viewjob?jk=c482fb30664ba3c4&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
156,Sunnyvale,JSR Micro,US,"Wed, 25 Jan 2017 22:39:28 GMT",False,"Sunnyvale, CA","Sunnyvale, CA 94089",30+ days ago,False,4f359d1a8c40a096,Senior Manufacturing Process Engineer,37.412495,-122.02457,"indeed_clk(this,'1723');",BS or MS in <b>Chemical</b> <b>Engineering</b>. Provide <b>engineering</b> support for capital project development and construction....,JSR Micro,False,CA,,http://www.indeed.com/viewjob?jk=4f359d1a8c40a096&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
157,Fremont,Thermo Fisher Scientific,US,"Sat, 04 Feb 2017 11:26:36 GMT",False,"Fremont, CA","Fremont, CA 94537",24 days ago,False,bf0d68785121e0dc,Validation Engineer (Cleaning),37.554947,-122.01649,"indeed_clk(this,'1723');",BS degree or higher in <b>chemical</b> <b>engineering</b> or a related <b>engineering</b> or scientific discipline. Familiarity with <b>engineering</b> project management....,Thermo Fisher Scientific,False,CA,,http://www.indeed.com/viewjob?jk=bf0d68785121e0dc&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
158,Carlsbad,SmartFoam (A NextWave Ventures company),US,"Fri, 03 Feb 2017 21:54:25 GMT",False,"Carlsbad, CA","Carlsbad, CA",25 days ago,True,eae2816d30079fe4,Materials and Device Design Engineer,33.156593,-117.34615,"indeed_clk(this,'1723');","BS or MS degree in materials science, electrical <b>engineering</b>, mechanical <b>engineering</b>, <b>chemical</b> <b>engineering</b>, chemistry, physics, or related field....",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=eae2816d30079fe4&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
159,Torrance,Sargent Aerospace & Defense Inc.,US,"Wed, 11 Jan 2017 17:54:18 GMT",False,"Torrance, CA","Torrance, CA",30+ days ago,False,c81e4878230630fe,Process Coating/Additive Engineer,33.835163,-118.33517,"indeed_clk(this,'1723');","Master’s Degree in <b>Engineering</b> (Mechanical, Materials or <b>Chemical</b> <b>engineering</b> or related <b>engineering</b> field) required....",Sargent Aerospace & Defense Inc.,False,CA,,http://www.indeed.com/viewjob?jk=c81e4878230630fe&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
160,Emeryville,Bolt Threads,US,"Fri, 24 Feb 2017 15:29:01 GMT",False,"Emeryville, CA","Emeryville, CA",4 days ago,False,15fecb639af0b48d,Process Development Associate,37.82967,-122.28022,"indeed_clk(this,'1723');","In Life Science, <b>Chemical</b> <b>Engineering</b> or equivalent with 1-3 years of relevant experience. We are a venture backed, idea driven company, led by world-class...",CA Institute for Quantitative Biosciences,False,CA,,http://www.indeed.com/viewjob?jk=15fecb639af0b48d&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
161,Sacramento,Brown and Caldwell,US,"Wed, 08 Feb 2017 18:12:11 GMT",False,"Sacramento, CA","Sacramento, CA",20 days ago,False,f801669a986635f6,Electrical/Instrumentation and Controls Student Intern,38.57967,-121.48901,"indeed_clk(this,'1723');","Brown and Caldwell, a national environmental <b>engineering</b> firm, has a new opportunity for a student intern to provide electrical, and Instrumentation and...",Brown and Caldwell,False,CA,,http://www.indeed.com/viewjob?jk=f801669a986635f6&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
162,Emeryville,"Amyris, Inc.",US,"Tue, 13 Dec 2016 04:56:28 GMT",False,"Emeryville, CA","Emeryville, CA",30+ days ago,False,f5dc808408e1cdc9,"Associate Scientist, Automated Strain Engineering",37.82967,-122.28022,"indeed_clk(this,'1723');","Associate Scientist, Automated Strain <b>Engineering</b>. We favor candidates with technical training in biology, molecular biology, biochemistry, chemistry, <b>chemical</b>...","Amyris, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=f5dc808408e1cdc9&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
163,Redwood City,"GenapSys, Inc.",US,"Mon, 13 Feb 2017 22:04:15 GMT",False,"Redwood City, CA","Redwood City, CA",15 days ago,True,ba0f14d4ff22e040,Nucleic Acids Researcher,37.483517,-122.23627,"indeed_clk(this,'1723');","BS in molecular biology, biophysics or <b>chemical</b> <b>engineering</b>. Molecular biology, organic chemistry, <b>chemical</b> <b>engineering</b>, biophysics, and bioengineering....","GenapSys, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=ba0f14d4ff22e040&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
164,Menlo Park,"BioPharmX, Inc.",US,"Mon, 20 Feb 2017 20:59:03 GMT",False,"Menlo Park, CA","Menlo Park, CA",8 days ago,False,09ce2e77bcf9f38a,Pharmaceutical CMC Specialist,37.453297,-122.18132,"indeed_clk(this,'1723');","Bachelor’s degree in chemistry, biochemistry, or <b>chemical</b> engineering; Interested in joining a fast-paced, dynamic startup with significant growth potential?...","BioPharmX, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=09ce2e77bcf9f38a&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
165,Thousand Oaks,Amgen,US,"Tue, 07 Feb 2017 11:53:07 GMT",False,"Thousand Oaks, CA","Thousand Oaks, CA 91320",21 days ago,False,0997667354c50d4e,Grad Intern - OPS (Cell Line Development),34.184067,-118.92308,"indeed_clk(this,'1723');","Degree concentration(s) in Molecular Biology, <b>Chemical</b> <b>Engineering</b>, OR related discipline. Global Supply Chain, Operations Technology, Quality, Manufacturing...",Amgen,False,CA,,http://www.indeed.com/viewjob?jk=0997667354c50d4e&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
166,Thousand Oaks,Amgen,US,"Tue, 07 Feb 2017 11:53:07 GMT",False,"Thousand Oaks, CA","Thousand Oaks, CA 91320",21 days ago,False,4c4dc1f63cc2490c,Grad Intern - OPS (Cell Line Development - Bioprocessing),34.184067,-118.92308,"indeed_clk(this,'1723');","Degree concentration(s) in Molecular Biology, <b>Chemical</b> <b>Engineering</b>, OR related discipline. Global Supply Chain, Operations Technology, Quality, Manufacturing...",Amgen,False,CA,,http://www.indeed.com/viewjob?jk=4c4dc1f63cc2490c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
167,Berkeley,Lygos,US,"Fri, 04 Nov 2016 07:06:58 GMT",False,"Berkeley, CA","Berkeley, CA",30+ days ago,False,c0a5e28f3cf98bc5,METABOLIC ENGINEERING/FERMENTATION: SCIENTIST I,37.87088,-122.26923,"indeed_clk(this,'1723');","Biology or yeast metabolic <b>engineering</b> and a background in <b>chemical</b> <b>engineering</b> or bioengineering. Collaboration with all Lygos’ teams, including metabolic...",CA Institute for Quantitative Biosciences,False,CA,,http://www.indeed.com/viewjob?jk=c0a5e28f3cf98bc5&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
168,Santa Rosa,Keysight Technologies,US,"Thu, 02 Feb 2017 01:04:08 GMT",False,"Santa Rosa, CA","Santa Rosa, CA",27 days ago,False,55d7946badf7be26,Intern - Process Engineer,38.43956,-122.71429,"indeed_clk(this,'1723');","The successful candidate will have completed at least the first two years of a four year program at an accredited university, working toward a degree in...",Keysight Technologies,False,CA,,http://www.indeed.com/viewjob?jk=55d7946badf7be26&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
169,Irvine,Par Pharmaceutical an Endo International Company,US,"Fri, 27 Jan 2017 02:37:03 GMT",False,"Irvine, CA","Irvine, CA",30+ days ago,False,5c4967c701c9ed6b,Senior Chemist,33.667583,-117.81868,"indeed_clk(this,'1723');","§ Bachelor of Science Degree in chemistry, <b>chemical</b> <b>engineering</b> or related field with 6+ years’ relevant analytical laboratory experience OR....",Par Pharmaceutical an Endo International Company,False,CA,,http://www.indeed.com/viewjob?jk=5c4967c701c9ed6b&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
170,Livermore,"FormFactor, Inc.",US,"Wed, 11 Jan 2017 10:58:11 GMT",False,"Livermore, CA","Livermore, CA",30+ days ago,False,77393e8e56a38af5,"Process Engineer, Electroplating",37.68132,-121.76373,"indeed_clk(this,'1723');","In Electrochemistry, <b>Chemical</b> <b>Engineering</b>, Materials Science, or related field required. Design and execute <b>engineering</b> experiments to either resolve process...","FormFactor, Inc.",False,CA,,http://www.indeed.com/viewjob?jk=77393e8e56a38af5&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
171,San Diego,Sorrento Therapeutics,US,"Sun, 22 Jan 2017 00:23:32 GMT",False,"San Diego, CA","San Diego, CA 92121",30+ days ago,False,e4fb41433c69d622,Scientist/Sr. Scientist in Process Development,32.897556,-117.19073,"indeed_clk(this,'1723');","PhD degree in <b>Chemical</b> <b>Engineering</b>, Bioengineering, or Biomedical <b>Engineering</b> or relevant discipline with a minimum 3-year experience in pharmaceutical...",Sorrento Therapeutics,False,CA,,http://www.indeed.com/viewjob?jk=e4fb41433c69d622&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
172,Fremont,TE Connectivity,US,"Mon, 19 Dec 2016 20:27:40 GMT",False,"Fremont, CA","Fremont, CA 94538",30+ days ago,False,3fe6d0881d817727,Campus Recruiting Posting - Chemical Engineer Full Time,37.50207,-121.951904,"indeed_clk(this,'1723');",<b>Chemical</b> Engineer <b>Chemical</b>/Plating Engineer Manufacturing Engineer - <b>Chemical</b>. TE Connectivity is looking to hire into a variety of <b>Chemical</b> <b>Engineering</b>...,TE Connectivity,False,CA,,http://www.indeed.com/viewjob?jk=3fe6d0881d817727&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
173,Santa Clara,Intel,US,"Thu, 19 Jan 2017 05:23:17 GMT",False,"Santa Clara, CA","Santa Clara, CA 95052",30+ days ago,False,3d8f03c73f45c7ac,Packaging Lead,37.354397,-121.95055,"indeed_clk(this,'1723');","Must have a BS, MS or PhD in Mechanical, Electrical or <b>Chemical</b> <b>Engineering</b>, Materials Science or similar technical discipline....",Intel,False,CA,,http://www.indeed.com/viewjob?jk=3d8f03c73f45c7ac&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
174,San Francisco,Pfizer Inc.,US,"Fri, 13 Jan 2017 19:58:29 GMT",False,"San Francisco, CA","San Francisco, CA",30+ days ago,True,1f2fc3dda9004c8f,"Senior Scientist, Protein Therapeutics",37.774727,-122.41758,"indeed_clk(this,'1723');","In Biological Science (Molecular Biology, Structural Biology, Protein Biochemistry, Cell Biology) or a related field (<b>Chemical</b> <b>Engineering</b>, Biomedical...",Indeed,False,CA,,http://www.indeed.com/viewjob?jk=1f2fc3dda9004c8f&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITwQpm5_JnRMHNHEiYUiRsOI&indpubnum=254802918413674&atk=1ba48hjpdafnbah3
175,La Verne,Metropolitan Water District of Southern California,US,"Thu, 26 Jan 2017 01:45:05 GMT",False,"La Verne, CA","La Verne, CA",30+ days ago,False,b00f6852d3810c9c,Assistant Engineer I (2 positions - Construction Management),34.0989,-117.76373,"indeed_clk(this,'2206');","Civil <b>Engineering</b>, Mechanical <b>Engineering</b>, <b>Chemical</b> <b>Engineering</b> or Construction Management. <b>Engineering</b> principles and practices in specific discipline;...",Metropolitan Water District of Southern California,False,CA,,http://www.indeed.com/viewjob?jk=b00f6852d3810c9c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxMnp_qcbBg5vUITfknckbg&indpubnum=254802918413674&atk=1ba48hk8h1bup119
176,Pleasanton,10X Genomics,US,"Tue, 20 Dec 2016 14:59:26 GMT",False,"Pleasanton, CA","Pleasanton, CA",30+ days ago,True,f3cb77560e0ce74c,Research Associate - Microfluidics,37.662086,-121.87363,"indeed_clk(this,'2206');","BS/MS in mechanical <b>engineering</b>, <b>chemical</b> <b>engineering</b>, bioengineering, or a related field. 10x is seeking an outstanding engineer to join its Microfluidics...",10X Genomics,False,CA,,http://www.indeed.com/viewjob?jk=f3cb77560e0ce74c&qd=N2J-naHqk5bSExrJs-uSyEnnBkh_KopdbulpipxQgNsA_paI0l2fJPBfEIFg_il1-o5-ikEjULEtwYnBtBtiDuSg8NV4eh8tkYrQCw1XITxMnp_qcbBg5vUITfknckbg&indpubnum=254802918413674&atk=1ba48hk8h1bup119
